hostel_id,date,weekday,borrowed_books,avg_study_hours,exam_flag,festival_flag,hostel_capacity,threshold,high_demand
H03,2024-07-15,1,10,2.83,0,0,133,17.4,0
H03,2024-07-16,1,12,2.74,0,0,133,17.4,0
H03,2024-07-17,1,15,2.23,0,0,133,17.4,0
H03,2024-07-18,1,8,1.87,0,0,133,17.4,0
H03,2024-07-19,1,13,2.4,0,0,133,17.4,0
H03,2024-07-20,0,9,2.21,0,0,133,17.4,0
H03,2024-07-21,0,9,2.0,0,0,133,17.4,0
H03,2024-07-22,1,7,2.08,0,0,133,17.4,0
H03,2024-07-23,1,14,1.27,0,0,133,17.4,0
H03,2024-07-24,1,14,1.89,0,0,133,17.4,0
H03,2024-07-25,1,9,1.96,0,0,133,17.4,0
H03,2024-07-26,1,14,2.57,0,0,133,17.4,0
H03,2024-07-27,0,7,2.23,0,0,133,17.4,0
H03,2024-07-28,0,2,1.17,0,0,133,17.4,0
H03,2024-07-29,1,12,1.9,0,0,133,17.4,0
H03,2024-07-30,1,12,1.41,0,0,133,17.4,0
H03,2024-07-31,1,8,2.02,0,0,133,17.4,0
H03,2024-08-01,1,6,2.12,0,0,133,17.4,0
H03,2024-08-02,1,6,1.62,0,0,133,17.4,0
H03,2024-08-03,0,7,1.23,0,0,133,17.4,0
H03,2024-08-04,0,11,0.63,0,0,133,17.4,0
H03,2024-08-05,1,3,1.32,0,0,133,17.4,0
H03,2024-08-06,1,4,0.55,0,0,133,17.4,0
H03,2024-08-07,1,8,1.87,0,0,133,17.4,0
H03,2024-08-08,1,6,1.68,0,0,133,17.4,0
H03,2024-08-09,1,6,2.33,0,0,133,17.4,0
H03,2024-08-10,0,9,1.94,0,0,133,17.4,0
H03,2024-08-11,0,8,0.1,0,1,133,17.4,0
H03,2024-08-12,1,8,1.83,0,1,133,17.4,0
H03,2024-08-13,1,9,1.4,0,1,133,17.4,0
H03,2024-08-14,1,9,1.64,0,0,133,17.4,0
H03,2024-08-15,1,5,0.8,0,0,133,17.4,0
H03,2024-08-16,1,9,1.23,0,0,133,17.4,0
H03,2024-08-17,0,4,1.75,0,0,133,17.4,0
H03,2024-08-18,0,4,0.94,0,0,133,17.4,0
H03,2024-08-19,1,3,1.22,0,0,133,17.4,0
H03,2024-08-20,1,9,1.08,0,0,133,17.4,0
H03,2024-08-21,1,9,1.09,0,0,133,17.4,0
H03,2024-08-22,1,8,0.1,0,0,133,17.4,0
H03,2024-08-23,1,15,1.22,0,0,133,17.4,0
H03,2024-08-24,0,6,1.35,0,0,133,17.4,0
H03,2024-08-25,0,4,2.14,0,0,133,17.4,0
H03,2024-08-26,1,10,1.73,0,0,133,17.4,0
H03,2024-08-27,1,11,0.55,0,0,133,17.4,0
H03,2024-08-28,1,8,1.57,0,0,133,17.4,0
H03,2024-08-29,1,6,1.5,0,0,133,17.4,0
H03,2024-08-30,1,3,1.47,0,0,133,17.4,0
H03,2024-08-31,0,6,1.62,0,0,133,17.4,0
H03,2024-09-01,0,5,0.85,0,0,133,17.4,0
H03,2024-09-02,1,11,0.53,0,0,133,17.4,0
H03,2024-09-03,1,5,2.34,0,0,133,17.4,0
H03,2024-09-04,1,8,0.71,0,0,133,17.4,0
H03,2024-09-05,1,4,2.15,0,0,133,17.4,0
H03,2024-09-06,1,5,1.37,0,0,133,17.4,0
H03,2024-09-07,0,3,0.73,0,0,133,17.4,0
H03,2024-09-08,0,3,1.4,0,0,133,17.4,0
H03,2024-09-09,1,2,1.83,0,0,133,17.4,0
H03,2024-09-10,1,3,0.99,0,0,133,17.4,0
H03,2024-09-11,1,4,0.64,0,0,133,17.4,0
H03,2024-09-12,1,11,0.94,0,0,133,17.4,0
H03,2024-09-13,1,6,0.63,0,0,133,17.4,0
H03,2024-09-14,0,4,0.24,0,0,133,17.4,0
H03,2024-09-15,0,4,1.05,0,0,133,17.4,0
H03,2024-09-16,1,8,1.5,0,0,133,17.4,0
H03,2024-09-17,1,6,0.97,0,0,133,17.4,0
H03,2024-09-18,1,3,2.03,0,0,133,17.4,0
H03,2024-09-19,1,4,1.44,0,0,133,17.4,0
H03,2024-09-20,1,2,0.63,0,0,133,17.4,0
H03,2024-09-21,0,2,1.46,0,0,133,17.4,0
H03,2024-09-22,0,7,0.99,0,0,133,17.4,0
H03,2024-09-23,1,8,0.94,0,0,133,17.4,0
H03,2024-09-24,1,8,0.66,0,0,133,17.4,0
H03,2024-09-25,1,6,0.39,0,0,133,17.4,0
H03,2024-09-26,1,3,2.3,0,0,133,17.4,0
H03,2024-09-27,1,4,1.61,0,0,133,17.4,0
H03,2024-09-28,0,5,1.05,0,0,133,17.4,0
H03,2024-09-29,0,1,1.57,0,0,133,17.4,0
H03,2024-09-30,1,4,1.79,0,0,133,17.4,0
H03,2024-10-01,1,10,0.99,0,0,133,17.4,0
H03,2024-10-02,1,4,1.71,0,0,133,17.4,0
H03,2024-10-03,1,5,1.72,0,0,133,17.4,0
H03,2024-10-04,1,3,0.97,0,0,133,17.4,0
H03,2024-10-05,0,3,1.21,0,0,133,17.4,0
H03,2024-10-06,0,5,0.83,0,0,133,17.4,0
H03,2024-10-07,1,3,0.45,0,0,133,17.4,0
H03,2024-10-08,1,2,1.63,0,0,133,17.4,0
H03,2024-10-09,1,5,1.28,0,0,133,17.4,0
H03,2024-10-10,1,10,1.2,0,0,133,17.4,0
H03,2024-10-11,1,5,0.64,0,0,133,17.4,0
H03,2024-10-12,0,3,0.1,0,0,133,17.4,0
H03,2024-10-13,0,3,0.61,0,0,133,17.4,0
H03,2024-10-14,1,6,0.91,0,0,133,17.4,0
H03,2024-10-15,1,6,0.87,0,0,133,17.4,0
H03,2024-10-16,1,7,0.1,0,0,133,17.4,0
H03,2024-10-17,1,10,0.72,0,0,133,17.4,0
H03,2024-10-18,1,7,1.39,0,0,133,17.4,0
H03,2024-10-19,0,4,0.1,0,0,133,17.4,0
H03,2024-10-20,0,8,1.35,0,0,133,17.4,0
H03,2024-10-21,1,4,0.66,0,0,133,17.4,0
H03,2024-10-22,1,8,0.37,0,0,133,17.4,0
H03,2024-10-23,1,3,0.1,0,0,133,17.4,0
H03,2024-10-24,1,7,1.08,0,0,133,17.4,0
H03,2024-10-25,1,5,2.05,0,0,133,17.4,0
H03,2024-10-26,0,2,1.4,0,0,133,17.4,0
H03,2024-10-27,0,5,0.71,0,0,133,17.4,0
H03,2024-10-28,1,5,0.5,0,0,133,17.4,0
H03,2024-10-29,1,8,1.07,0,0,133,17.4,0
H03,2024-10-30,1,8,0.92,0,0,133,17.4,0
H03,2024-10-31,1,3,1.84,0,0,133,17.4,0
H03,2024-11-01,1,9,1.68,0,0,133,17.4,0
H03,2024-11-02,0,6,1.67,0,0,133,17.4,0
H03,2024-11-03,0,7,1.8,1,0,133,17.4,0
H03,2024-11-04,1,10,1.74,1,0,133,17.4,0
H03,2024-11-05,1,14,0.9,1,0,133,17.4,0
H03,2024-11-06,1,6,2.09,1,0,133,17.4,0
H03,2024-11-07,1,12,2.67,1,0,133,17.4,0
H03,2024-11-08,1,11,1.57,1,0,133,17.4,0
H03,2024-11-09,0,7,1.93,1,0,133,17.4,0
H03,2024-11-10,0,9,1.45,1,0,133,17.4,0
H03,2024-11-11,1,8,1.79,1,0,133,17.4,0
H03,2024-11-12,1,18,2.37,1,0,133,17.4,1
H03,2024-11-13,1,9,2.58,1,0,133,17.4,0
H03,2024-11-14,1,9,2.76,1,0,133,17.4,0
H03,2024-11-15,1,23,2.7,1,0,133,17.4,1
H03,2024-11-16,0,11,1.54,1,0,133,17.4,0
H03,2024-11-17,0,6,1.27,0,0,133,17.4,0
H03,2024-11-18,1,9,1.28,0,0,133,17.4,0
H03,2024-11-19,1,9,1.55,0,0,133,17.4,0
H03,2024-11-20,1,9,1.38,0,0,133,17.4,0
H03,2024-11-21,1,6,2.23,0,0,133,17.4,0
H03,2024-11-22,1,4,1.6,0,0,133,17.4,0
H03,2024-11-23,0,5,1.05,0,0,133,17.4,0
H03,2024-11-24,0,7,1.65,0,0,133,17.4,0
H03,2024-11-25,1,11,1.12,0,0,133,17.4,0
H03,2024-11-26,1,8,1.11,0,0,133,17.4,0
H03,2024-11-27,1,8,1.97,0,0,133,17.4,0
H03,2024-11-28,1,10,1.08,0,0,133,17.4,0
H03,2024-11-29,1,10,0.87,0,0,133,17.4,0
H03,2024-11-30,0,5,2.34,0,0,133,17.4,0
H03,2024-12-01,0,4,1.33,0,0,133,17.4,0
H03,2024-12-02,1,10,2.32,0,0,133,17.4,0
H03,2024-12-03,1,14,1.69,0,0,133,17.4,0
H03,2024-12-04,1,11,2.03,0,0,133,17.4,0
H03,2024-12-05,1,7,1.66,0,0,133,17.4,0
H03,2024-12-06,1,6,1.68,0,0,133,17.4,0
H03,2024-12-07,0,12,1.92,0,0,133,17.4,0
H03,2024-12-08,0,5,0.97,0,0,133,17.4,0
H03,2024-12-09,1,6,2.98,0,0,133,17.4,0
H03,2024-12-10,1,11,1.99,0,0,133,17.4,0
H03,2024-12-11,1,12,1.94,0,0,133,17.4,0
H03,2024-12-12,1,12,1.25,0,0,133,17.4,0
H03,2024-12-13,1,8,3.34,0,0,133,17.4,0
H03,2024-12-14,0,10,0.92,0,0,133,17.4,0
H03,2024-12-15,0,12,2.61,0,0,133,17.4,0
H03,2024-12-16,1,16,2.07,0,0,133,17.4,0
H03,2024-12-17,1,12,2.44,0,0,133,17.4,0
H03,2024-12-18,1,6,2.23,0,0,133,17.4,0
H03,2024-12-19,1,10,1.63,0,0,133,17.4,0
H03,2024-12-20,1,8,2.56,0,0,133,17.4,0
H03,2024-12-21,0,8,1.85,0,0,133,17.4,0
H03,2024-12-22,0,10,2.84,0,0,133,17.4,0
H03,2024-12-23,1,13,1.78,0,0,133,17.4,0
H03,2024-12-24,1,8,1.36,0,0,133,17.4,0
H03,2024-12-25,1,20,1.96,0,0,133,17.4,1
H03,2024-12-26,1,10,2.84,0,0,133,17.4,0
H03,2024-12-27,1,7,2.61,0,0,133,17.4,0
H03,2024-12-28,0,12,2.38,0,0,133,17.4,0
H03,2024-12-29,0,9,2.44,0,0,133,17.4,0
H03,2024-12-30,1,4,2.39,0,0,133,17.4,0
H04,2024-01-01,1,9,1.48,0,0,137,11.4,0
H04,2024-01-02,1,6,1.83,0,0,137,11.4,0
H04,2024-01-03,1,9,1.13,0,0,137,11.4,0
H04,2024-01-04,1,6,1.94,0,0,137,11.4,0
H04,2024-01-05,1,8,1.76,0,0,137,11.4,0
H04,2024-01-06,0,3,2.23,0,0,137,11.4,0
H04,2024-01-07,0,4,1.45,0,0,137,11.4,0
H04,2024-01-08,1,7,3.01,0,0,137,11.4,0
H04,2024-01-09,1,12,2.53,0,0,137,11.4,1
H04,2024-01-10,1,7,1.25,0,0,137,11.4,0
H04,2024-01-11,1,7,1.41,0,0,137,11.4,0
H04,2024-01-12,1,11,1.86,0,0,137,11.4,0
H04,2024-01-13,0,3,0.56,0,0,137,11.4,0
H04,2024-01-14,0,3,1.61,0,0,137,11.4,0
H04,2024-01-15,1,5,2.32,0,0,137,11.4,0
H04,2024-01-16,1,10,2.4,0,0,137,11.4,0
H04,2024-01-17,1,10,0.92,0,0,137,11.4,0
H04,2024-01-18,1,5,1.86,0,0,137,11.4,0
H04,2024-01-19,1,8,2.92,0,0,137,11.4,0
H04,2024-01-20,0,6,0.62,0,0,137,11.4,0
H04,2024-01-21,0,6,1.49,0,1,137,11.4,0
H04,2024-01-22,1,13,1.28,0,1,137,11.4,1
H04,2024-01-23,1,9,1.89,0,1,137,11.4,0
H04,2024-01-24,1,3,1.93,0,0,137,11.4,0
H04,2024-01-25,1,11,2.5,0,0,137,11.4,0
H04,2024-01-26,1,6,1.64,0,0,137,11.4,0
H04,2024-01-27,0,3,2.46,0,0,137,11.4,0
H04,2024-01-28,0,3,0.3,0,0,137,11.4,0
H04,2024-01-29,1,8,1.97,0,0,137,11.4,0
H04,2024-01-30,1,4,2.04,0,0,137,11.4,0
H04,2024-01-31,1,5,1.45,0,0,137,11.4,0
H04,2024-02-01,1,11,2.7,0,0,137,11.4,0
H04,2024-02-02,1,13,2.74,0,0,137,11.4,1
H04,2024-02-03,0,4,2.41,0,0,137,11.4,0
H04,2024-02-04,0,4,1.08,0,0,137,11.4,0
H04,2024-02-05,1,5,2.67,0,0,137,11.4,0
H04,2024-02-06,1,8,2.22,0,0,137,11.4,0
H04,2024-02-07,1,10,2.01,0,0,137,11.4,0
H04,2024-02-08,1,8,2.2,0,0,137,11.4,0
H04,2024-02-09,1,10,2.31,0,0,137,11.4,0
H04,2024-02-10,0,10,1.54,0,0,137,11.4,0
H04,2024-02-11,0,8,2.95,0,0,137,11.4,0
H04,2024-02-12,1,9,2.21,0,0,137,11.4,0
H04,2024-02-13,1,14,2.32,0,0,137,11.4,1
H04,2024-02-14,1,8,2.91,0,0,137,11.4,0
H04,2024-02-15,1,9,2.67,0,0,137,11.4,0
H04,2024-02-16,1,9,1.06,0,0,137,11.4,0
H04,2024-02-17,0,10,0.89,0,0,137,11.4,0
H04,2024-02-18,0,3,1.59,0,0,137,11.4,0
H04,2024-02-19,1,14,1.98,0,0,137,11.4,1
H04,2024-02-20,1,13,1.26,0,0,137,11.4,1
H04,2024-02-21,1,7,2.73,0,0,137,11.4,0
H04,2024-02-22,1,10,2.08,0,0,137,11.4,0
H04,2024-02-23,1,6,2.39,0,0,137,11.4,0
H04,2024-02-24,0,11,2.55,0,0,137,11.4,0
H04,2024-02-25,0,5,1.53,0,0,137,11.4,0
H04,2024-02-26,1,15,2.19,0,0,137,11.4,1
H04,2024-02-27,1,3,2.57,0,0,137,11.4,0
H04,2024-02-28,1,11,1.99,0,0,137,11.4,0
H04,2024-02-29,1,13,1.62,0,0,137,11.4,1
H04,2024-03-01,1,8,2.82,0,0,137,11.4,0
H04,2024-03-02,0,12,2.12,0,0,137,11.4,1
H04,2024-03-03,0,7,1.54,0,0,137,11.4,0
H04,2024-03-04,1,14,3.57,0,0,137,11.4,1
H04,2024-03-05,1,12,2.82,1,0,137,11.4,1
H04,2024-03-06,1,17,4.32,1,0,137,11.4,1
H04,2024-03-07,1,9,3.87,1,0,137,11.4,1
H04,2024-03-08,1,12,2.57,1,0,137,11.4,1
H04,2024-03-09,0,12,2.86,1,0,137,11.4,1
H04,2024-03-10,0,11,2.34,1,0,137,11.4,1
H04,2024-03-11,1,8,3.44,1,0,137,11.4,1
H04,2024-03-12,1,16,3.14,1,0,137,11.4,1
H04,2024-03-13,1,19,4.14,1,0,137,11.4,1
H04,2024-03-14,1,14,3.94,1,0,137,11.4,1
H04,2024-03-15,1,21,2.62,1,0,137,11.4,1
H04,2024-03-16,0,16,3.39,1,0,137,11.4,1
H04,2024-03-17,0,17,4.53,1,0,137,11.4,1
H04,2024-03-18,1,19,5.14,1,0,137,11.4,1
H04,2024-03-19,1,11,3.27,0,0,137,11.4,0
H04,2024-03-20,1,4,2.0,0,0,137,11.4,0
H04,2024-03-21,1,9,1.45,0,0,137,11.4,0
H04,2024-03-22,1,8,2.34,0,0,137,11.4,0
H04,2024-03-23,0,5,1.78,0,0,137,11.4,0
H04,2024-03-24,0,4,1.4,0,0,137,11.4,0
H04,2024-03-25,1,15,2.19,0,0,137,11.4,1
H04,2024-03-26,1,9,3.75,0,0,137,11.4,0
H04,2024-03-27,1,8,2.57,0,0,137,11.4,0
H04,2024-03-28,1,13,1.64,0,0,137,11.4,1
H04,2024-03-29,1,8,2.83,0,0,137,11.4,0
H04,2024-03-30,0,7,2.71,0,0,137,11.4,0
H04,2024-03-31,0,11,2.42,0,0,137,11.4,0
H04,2024-04-01,1,10,1.58,0,0,137,11.4,0
H04,2024-04-02,1,15,2.9,0,0,137,11.4,1
H04,2024-04-03,1,12,2.03,0,0,137,11.4,1
H04,2024-04-04,1,9,1.89,0,0,137,11.4,0
H04,2024-04-05,1,4,2.27,0,0,137,11.4,0
H04,2024-04-06,0,9,2.81,0,0,137,11.4,0
H04,2024-04-07,0,11,1.33,0,0,137,11.4,0
H04,2024-04-08,1,15,3.22,0,0,137,11.4,1
H04,2024-04-09,1,5,3.13,0,0,137,11.4,0
H04,2024-04-10,1,4,1.92,0,0,137,11.4,0
H04,2024-04-11,1,12,1.77,0,0,137,11.4,1
H04,2024-04-12,1,12,1.42,0,0,137,11.4,1
H04,2024-04-13,0,7,3.15,0,0,137,11.4,0
H04,2024-04-14,0,8,2.11,0,0,137,11.4,0
H04,2024-04-15,1,12,1.34,0,0,137,11.4,1
H04,2024-04-16,1,5,1.59,0,0,137,11.4,0
H04,2024-04-17,1,5,2.14,0,0,137,11.4,0
H04,2024-04-18,1,8,2.49,0,0,137,11.4,0
H04,2024-04-19,1,9,2.64,0,0,137,11.4,0
H04,2024-04-20,0,5,1.12,0,0,137,11.4,0
H04,2024-04-21,0,9,0.77,0,0,137,11.4,0
H04,2024-04-22,1,7,3.01,0,0,137,11.4,0
H04,2024-04-23,1,4,2.16,0,0,137,11.4,0
H04,2024-04-24,1,7,2.27,0,0,137,11.4,0
H04,2024-04-25,1,7,2.52,0,0,137,11.4,0
H04,2024-04-26,1,13,2.84,0,0,137,11.4,1
H04,2024-04-27,0,5,1.62,0,0,137,11.4,0
H04,2024-04-28,0,7,2.22,0,0,137,11.4,0
H04,2024-04-29,1,8,2.64,0,0,137,11.4,0
H04,2024-04-30,1,8,2.94,0,0,137,11.4,0
H04,2024-05-01,1,10,2.22,0,0,137,11.4,0
H04,2024-05-02,1,11,2.89,0,0,137,11.4,0
H04,2024-05-03,1,11,1.95,0,0,137,11.4,0
H04,2024-05-04,0,9,1.61,0,0,137,11.4,0
H04,2024-05-05,0,11,2.22,0,0,137,11.4,0
H04,2024-05-06,1,3,2.49,0,0,137,11.4,0
H04,2024-05-07,1,12,2.55,0,0,137,11.4,1
H04,2024-05-08,1,7,1.98,0,0,137,11.4,0
H04,2024-05-09,1,10,1.38,0,0,137,11.4,0
H04,2024-05-10,1,11,3.14,0,0,137,11.4,0
H04,2024-05-11,0,5,1.46,0,0,137,11.4,0
H04,2024-05-12,0,11,3.07,0,0,137,11.4,0
H04,2024-05-13,1,13,1.82,0,0,137,11.4,1
H04,2024-05-14,1,8,2.26,0,0,137,11.4,0
H04,2024-05-15,1,11,1.42,0,0,137,11.4,0
H04,2024-05-16,1,5,2.56,0,0,137,11.4,0
H04,2024-05-17,1,11,3.03,0,0,137,11.4,0
H04,2024-05-18,0,4,2.52,0,0,137,11.4,0
H04,2024-05-19,0,7,1.2,0,0,137,11.4,0
H04,2024-05-20,1,8,3.05,0,0,137,11.4,0
H04,2024-05-21,1,8,2.41,0,0,137,11.4,0
H04,2024-05-22,1,7,2.34,0,0,137,11.4,0
H04,2024-05-23,1,6,1.39,0,0,137,11.4,0
H04,2024-05-24,1,8,2.7,0,0,137,11.4,0
H04,2024-05-25,0,7,1.72,0,0,137,11.4,0
H04,2024-05-26,0,8,1.73,0,0,137,11.4,0
H04,2024-05-27,1,9,1.87,0,0,137,11.4,0
H04,2024-05-28,1,12,2.92,0,0,137,11.4,1
H04,2024-05-29,1,14,1.25,0,0,137,11.4,1
H04,2024-05-30,1,6,1.35,0,0,137,11.4,0
H04,2024-05-31,1,5,2.09,0,0,137,11.4,0
H04,2024-06-01,0,11,1.91,0,0,137,11.4,0
H04,2024-06-02,0,9,1.44,0,0,137,11.4,0
H04,2024-06-03,1,17,1.58,0,0,137,11.4,1
H04,2024-06-04,1,6,2.24,0,0,137,11.4,0
H04,2024-06-05,1,12,1.66,0,0,137,11.4,1
H04,2024-06-06,1,9,1.06,0,0,137,11.4,0
H04,2024-06-07,1,9,2.67,0,0,137,11.4,0
H04,2024-06-08,0,9,1.66,0,0,137,11.4,0
H04,2024-06-09,0,6,2.84,0,0,137,11.4,0
H04,2024-06-10,1,14,2.0,0,0,137,11.4,1
H04,2024-06-11,1,7,2.02,0,0,137,11.4,0
H04,2024-06-12,1,9,1.31,0,0,137,11.4,0
H04,2024-06-13,1,8,1.72,0,0,137,11.4,0
H04,2024-06-14,1,8,3.03,0,0,137,11.4,0
H04,2024-06-15,0,6,1.54,0,0,137,11.4,0
H04,2024-06-16,0,6,2.32,0,0,137,11.4,0
H04,2024-06-17,1,6,1.08,0,0,137,11.4,0
H04,2024-06-18,1,12,1.34,0,0,137,11.4,1
H04,2024-06-19,1,11,1.47,0,0,137,11.4,0
H04,2024-06-20,1,6,1.77,0,0,137,11.4,0
H04,2024-06-21,1,2,1.63,0,0,137,11.4,0
H04,2024-06-22,0,4,1.1,0,0,137,11.4,0
H04,2024-06-23,0,3,1.83,0,0,137,11.4,0
H04,2024-06-24,1,6,1.43,0,0,137,11.4,0
H04,2024-06-25,1,10,2.01,0,0,137,11.4,0
H04,2024-06-26,1,5,2.5,0,0,137,11.4,0
H04,2024-06-27,1,8,1.56,0,0,137,11.4,0
H04,2024-06-28,1,14,2.49,0,0,137,11.4,1
H04,2024-06-29,0,7,1.93,0,0,137,11.4,0
H04,2024-06-30,0,8,0.91,0,0,137,11.4,0
H04,2024-07-01,1,9,2.0,0,0,137,11.4,0
H04,2024-07-02,1,9,1.92,0,0,137,11.4,0
H04,2024-07-03,1,9,1.71,0,0,137,11.4,0
H04,2024-07-04,1,7,0.75,0,0,137,11.4,0
H04,2024-07-05,1,6,1.32,0,0,137,11.4,0
H04,2024-07-06,0,6,0.29,0,0,137,11.4,0
H04,2024-07-07,0,4,2.31,0,0,137,11.4,0
H04,2024-07-08,1,7,2.01,0,0,137,11.4,0
H04,2024-07-09,1,4,2.05,0,0,137,11.4,0
H04,2024-07-10,1,5,1.4,0,0,137,11.4,0
H04,2024-07-11,1,7,3.25,0,0,137,11.4,0
H04,2024-07-12,1,11,0.86,0,0,137,11.4,0
H04,2024-07-13,0,7,0.75,0,0,137,11.4,0
H04,2024-07-14,0,5,0.67,0,0,137,11.4,0
H04,2024-07-15,1,4,0.82,0,0,137,11.4,0
H04,2024-07-16,1,5,2.66,0,0,137,11.4,0
H04,2024-07-17,1,8,1.98,0,0,137,11.4,0
H04,2024-07-18,1,10,2.0,0,0,137,11.4,0
H04,2024-07-19,1,4,2.42,0,0,137,11.4,0
H04,2024-07-20,0,3,1.58,0,0,137,11.4,0
H04,2024-07-21,0,6,2.02,0,0,137,11.4,0
H04,2024-07-22,1,9,2.04,0,0,137,11.4,0
H04,2024-07-23,1,5,1.95,0,0,137,11.4,0
H04,2024-07-24,1,4,1.2,0,0,137,11.4,0
H04,2024-07-25,1,6,2.06,0,0,137,11.4,0
H04,2024-07-26,1,6,1.75,0,0,137,11.4,0
H04,2024-07-27,0,4,1.55,0,0,137,11.4,0
H04,2024-07-28,0,5,1.63,0,0,137,11.4,0
H04,2024-07-29,1,7,1.31,0,0,137,11.4,0
H04,2024-07-30,1,6,0.51,0,0,137,11.4,0
H04,2024-07-31,1,5,2.01,0,0,137,11.4,0
H04,2024-08-01,1,1,1.01,0,0,137,11.4,0
H04,2024-08-02,1,3,1.65,0,0,137,11.4,0
H04,2024-08-03,0,7,1.61,0,0,137,11.4,0
H04,2024-08-04,0,6,1.67,0,0,137,11.4,0
H04,2024-08-05,1,4,1.17,0,0,137,11.4,0
H04,2024-08-06,1,7,1.75,0,0,137,11.4,0
H04,2024-08-07,1,5,0.1,0,0,137,11.4,0
H04,2024-08-08,1,8,1.13,0,0,137,11.4,0
H04,2024-08-09,1,4,2.85,0,0,137,11.4,0
H04,2024-08-10,0,4,1.6,0,0,137,11.4,0
H04,2024-08-11,0,6,2.17,0,0,137,11.4,0
H04,2024-08-12,1,4,1.48,0,0,137,11.4,0
H04,2024-08-13,1,5,1.65,0,0,137,11.4,0
H04,2024-08-14,1,5,2.29,0,0,137,11.4,0
H04,2024-08-15,1,6,1.59,0,0,137,11.4,0
H04,2024-08-16,1,3,1.34,0,0,137,11.4,0
H04,2024-08-17,0,2,0.66,0,0,137,11.4,0
H04,2024-08-18,0,4,0.35,0,0,137,11.4,0
H04,2024-08-19,1,1,0.74,0,0,137,11.4,0
H04,2024-08-20,1,7,1.37,0,0,137,11.4,0
H04,2024-08-21,1,6,1.27,0,0,137,11.4,0
H04,2024-08-22,1,11,1.29,0,0,137,11.4,0
H04,2024-08-23,1,4,0.87,0,0,137,11.4,0
H04,2024-08-24,0,0,1.91,0,0,137,11.4,0
H04,2024-08-25,0,3,0.1,0,0,137,11.4,0
H04,2024-08-26,1,2,0.89,0,0,137,11.4,0
H04,2024-08-27,1,0,1.82,0,0,137,11.4,0
H04,2024-08-28,1,5,0.34,0,0,137,11.4,0
H04,2024-08-29,1,5,0.95,0,0,137,11.4,0
H04,2024-08-30,1,5,0.97,0,0,137,11.4,0
H04,2024-08-31,0,5,0.96,0,0,137,11.4,0
H04,2024-09-01,0,3,1.78,0,0,137,11.4,0
H04,2024-09-02,1,1,0.36,0,0,137,11.4,0
H04,2024-09-03,1,1,1.3,0,0,137,11.4,0
H04,2024-09-04,1,8,0.97,0,0,137,11.4,0
H04,2024-09-05,1,6,1.11,0,0,137,11.4,0
H04,2024-09-06,1,3,1.92,0,0,137,11.4,0
H04,2024-09-07,0,10,1.22,0,0,137,11.4,0
H04,2024-09-08,0,1,1.27,0,0,137,11.4,0
H04,2024-09-09,1,6,0.1,0,0,137,11.4,0
H04,2024-09-10,1,2,0.1,0,0,137,11.4,0
H04,2024-09-11,1,3,1.81,0,0,137,11.4,0
H04,2024-09-12,1,3,1.34,0,1,137,11.4,0
H04,2024-09-13,1,11,0.98,0,1,137,11.4,0
H04,2024-09-14,0,6,2.08,0,1,137,11.4,0
H04,2024-09-15,0,4,0.76,0,0,137,11.4,0
H04,2024-09-16,1,3,0.6,0,0,137,11.4,0
H04,2024-09-17,1,10,1.09,0,0,137,11.4,0
H04,2024-09-18,1,2,1.51,0,0,137,11.4,0
H04,2024-09-19,1,7,0.63,0,0,137,11.4,0
H04,2024-09-20,1,1,0.1,0,0,137,11.4,0
H04,2024-09-21,0,6,1.09,0,0,137,11.4,0
H04,2024-09-22,0,5,0.47,0,0,137,11.4,0
H04,2024-09-23,1,1,1.51,0,0,137,11.4,0
H04,2024-09-24,1,3,0.98,0,0,137,11.4,0
H04,2024-09-25,1,4,0.1,0,0,137,11.4,0
H04,2024-09-26,1,2,0.1,0,0,137,11.4,0
H04,2024-09-27,1,4,1.17,0,0,137,11.4,0
H04,2024-09-28,0,7,0.65,0,0,137,11.4,0
H04,2024-09-29,0,6,1.17,0,0,137,11.4,0
H04,2024-09-30,1,4,1.15,0,0,137,11.4,0
H04,2024-10-01,1,5,1.28,0,0,137,11.4,0
H04,2024-10-02,1,2,1.04,0,0,137,11.4,0
H04,2024-10-03,1,5,1.03,0,0,137,11.4,0
H04,2024-10-04,1,2,1.4,0,0,137,11.4,0
H04,2024-10-05,0,4,1.0,0,0,137,11.4,0
H04,2024-10-06,0,5,0.73,0,0,137,11.4,0
H04,2024-10-07,1,3,0.33,0,0,137,11.4,0
H04,2024-10-08,1,4,1.17,0,0,137,11.4,0
H04,2024-10-09,1,4,2.13,0,0,137,11.4,0
H04,2024-10-10,1,3,1.51,0,0,137,11.4,0
H04,2024-10-11,1,6,1.74,0,0,137,11.4,0
H04,2024-10-12,0,4,0.91,0,0,137,11.4,0
H04,2024-10-13,0,2,1.0,0,0,137,11.4,0
H04,2024-10-14,1,6,0.1,0,0,137,11.4,0
H04,2024-10-15,1,4,0.93,0,0,137,11.4,0
H04,2024-10-16,1,5,0.69,0,0,137,11.4,0
H04,2024-10-17,1,2,0.75,0,0,137,11.4,0
H04,2024-10-18,1,5,1.28,0,0,137,11.4,0
H04,2024-10-19,0,2,0.52,0,0,137,11.4,0
H04,2024-10-20,0,2,1.91,0,0,137,11.4,0
H04,2024-10-21,1,5,1.02,0,0,137,11.4,0
